,gene_name,p-value,logFC,-logQ
4192,Sptbn1,0.6715501261812502,-0.010143713,0.17292156495888494
4193,Smad9,0.6717093679532169,2.1486948,0.17281859479790027
4194,Xiap,0.6717093679532169,0.008305631,0.17281859479790027
4195,Armcx2,0.6718686244611952,1.3183048,0.1727156395197749
4196,Clic5,0.6723464823388962,1.9661572,0.17240686297484265
4197,Smim8,0.6723464823388962,1.9003258,0.17240686297484265
4198,Hoxb5,0.6723464823388962,1.8972906,0.17240686297484265
4199,Snx12,0.6725057977286073,0.38568896,0.172303967220442
4200,Gdf11,0.6726651278231635,2.0251396,0.17220108634504386
4201,Tspyl2,0.6726651278231635,1.9117142,0.17220108634504386
4202,RP23-175G2.2,0.6726651278231635,1.8574541,0.17220108634504386
4203,Pdlim4,0.6728244726163252,1.516095,0.1720982203478766
4204,Zfp664,0.6728244726163252,1.431798,0.1720982203478766
4205,Uxt,0.6729838321018515,1.6622868,0.1719953692281683
4206,Rarres2,0.6729838321018515,1.9171606,0.1719953692281683
4207,Rmdn1,0.6733025951250222,1.6384635,0.17178971161804152
4208,Qsox2,0.6733025951250222,1.6256509,0.17178971161804152
4209,Abcd2,0.6733025951250222,0.03630961,0.17178971161804152
4210,Napa,0.6734619986501744,0.40708074,0.17168690512607881
4211,Rab11fip4,0.6734619986501744,1.1399838,0.17168690512607881
4212,Jmjd8,0.6736214168427064,1.712257,0.17158411350848696
4213,Farsa,0.6737808496963669,0.17720342,0.17148133676449376
4214,Fbxl15,0.6739402972049028,1.6719102,0.17137857489332675
4215,Plekhg5,0.6739402972049028,1.5767404,0.17137857489332675
4216,Ss18l1,0.6739402972049028,1.949118,0.17137857489332675
4217,Kbtbd3,0.6739402972049028,1.550513,0.17137857489332675
4218,Znhit3,0.6739402972049028,1.6497651,0.17137857489332675
4219,Per1,0.6742592361615789,1.4531006,0.17117309576638112
4220,Papss2,0.6744187275972028,0.6930726,0.17107037850905732
4221,Ccdc58,0.6744187275972028,1.1841044,0.17107037850905732
4222,Xndc1,0.6745782336626702,1.3006363,0.17096767612146893
4223,Rhebl1,0.6745782336626702,1.5862516,0.17096767612146893
4224,Stim1,0.6747377543517181,0.27163178,0.1708649886028431
4225,Tecpr2,0.6747377543517181,1.2386634,0.1708649886028431
4226,Ppme1,0.6747377543517181,0.22590065,0.1708649886028431
4227,RP23-192C21.3,0.6748972896580815,1.6227684,0.17076231595240685
4228,Fig4,0.6748972896580815,1.6909806,0.17076231595240685
4229,RP23-335G1.1,0.6748972896580815,1.6436577,0.17076231595240685
4230,Pon2,0.6750568395754935,0.3244079,0.17065965816938705
4231,Entpd7,0.6750568395754935,0.33381146,0.17065965816938705
4232,Carf,0.6752164040976851,1.1456062,0.17055701525301045
4233,Arrdc2,0.6752164040976851,1.2972848,0.17055701525301045
4234,Ap1ar,0.6753759832183859,0.44063118,0.17045438720250364
4235,Ddx41,0.6753759832183859,0.18249686,0.17045438720250364
4236,RP24-273K21.3,0.6755355769313227,1.4837921,0.1703517740170932
4237,Ube2d1,0.6756951852302211,0.89091027,0.1702491756960055
4238,RP24-100B13.1,0.6756951852302211,0.9826452,0.1702491756960055
4239,Rps19-ps6,0.6756951852302211,1.1581572,0.1702491756960055
4240,Dctn1,0.675854808108804,0.04514055,0.17014659223846704
4241,Cdc42bpb,0.675854808108804,0.63111067,0.17014659223846704
4242,Tcaim,0.675854808108804,1.331899,0.17014659223846704
4243,Hnrnph3,0.6760144455607933,-0.14457808,0.17004402364370377
4244,Fahd1,0.6760144455607933,0.69155407,0.17004402364370377
4245,Tbc1d20,0.6761740975799077,0.19644171,0.16994146991094217
4246,Snx8,0.6761740975799077,0.92599803,0.16994146991094217
4247,RP23-336M12.2,0.676333764159865,0.90331554,0.16983893103940798
4248,Ctbs,0.6764934452943805,1.1529427,0.16973640702832726
4249,Kcnq1ot1,0.6764934452943805,0.035023723,0.16973640702832726
4250,RP24-344N22.3,0.6764934452943805,1.0608629,0.16973640702832726
4251,Zfp593,0.6766531409771677,0.9372494,0.1696338978769258
4252,Rasa4,0.676812851201938,0.8542229,0.1695314035844293
4253,Zfp84,0.6769725759624012,0.9561755,0.1694289241500633
4254,Eri3,0.6769725759624012,0.83050936,0.1694289241500633
4255,Rfx3,0.677451837395014,0.8366988,0.16912157498800287
4256,AC130827.2,0.6777714175798069,0.9320909,0.16891674982307994
4257,Sike1,0.6779312294222181,0.32373238,0.1688143595212288
4258,Nudcd1,0.6780910557562341,0.82222235,0.16871198407208451
4259,Prr5l,0.6782508965755488,0.65753186,0.16860962347487182
4260,Echdc1,0.6782508965755488,0.9030218,0.16860962347487182
4261,Cep295,0.6782508965755488,0.69959366,0.16860962347487182
4262,Slc39a9,0.6782508965755488,0.20175803,0.16860962347487182
4263,Slc31a1,0.6784107518738542,0.6730287,0.16850727772881544
4264,Abcf1,0.6785706216448408,0.12807669,0.16840494683313953
4265,Hsph1,0.678890404579606,0.09086996,0.16820032958982806
4266,Prps1l3,0.6792102453293256,0.7864378,0.16799577173873156
4267,Arpp19,0.6792102453293256,-0.051944014,0.16799577173873156
4268,RP24-354K18.1,0.6792102453293256,0.87489915,0.16799577173873156
4269,Pddc1,0.6793701873689977,-0.04051826,0.16789351508332417
4270,Pogk,0.6793701873689977,0.7700447,0.16789351508332417
4271,March1,0.6795301438434496,0.71586066,0.16779127327364265
4272,Anapc15,0.6804901854662777,-0.26147386,0.16717813413232266
4273,Qdpr,0.6804901854662777,0.14505526,0.16717813413232266
4274,Galnt10,0.6808103145318941,0.6034821,0.16697387314915674
4275,Tubb2a,0.6808103145318941,0.69178694,0.16697387314915674
4276,Fam53a,0.6811305011086969,0.45201054,0.16676967152093636
4277,Upf2,0.6811305011086969,0.016228417,0.16676967152093636
4278,Hoxb4,0.6814507451459495,0.48926076,0.16656552924144388
4279,Ano10,0.6814507451459495,0.6477791,0.16656552924144388
4280,Zbtb14,0.6816108886963806,0.5026822,0.16646348035552727
4281,Thumpd1,0.6817710465928839,0.046950124,0.16636144630446031
4282,Ttc32,0.6820914053987017,-0.06803193,0.1661574227037645
4283,Pea15a,0.6825720510441353,0.71626467,0.1658514985446487
4284,Prkag2,0.6827322948836362,0.44674477,0.16574955348634526
4285,Tex10,0.6828925530247127,0.5903756,0.16564762325744573
4286,Clk2,0.6832131121861338,0.72939646,0.1654438072847444
4287,Zfp101,0.6838544018477236,0.5231483,0.16503635325793162
4288,Trip4,0.6838544018477236,0.2981167,0.16503635325793162
4289,Kidins220,0.6843355188145546,0.13522501,0.16473091839205287
4290,Cfap97,0.6843355188145546,0.55343115,0.16473091839205287
4291,Cyfip1,0.6843355188145546,0.05303349,0.16473091839205287
4292,Kif1c,0.6843355188145546,0.87244177,0.16473091839205287
4293,Rinl,0.6844959196210305,0.52941126,0.16462913641436278
4294,Shkbp1,0.6851376650976871,0.44843146,0.16422215670416315
4295,Amot,0.6852981369975972,1.7622868,0.16412044882285495
4296,Psmd11,0.6852981369975972,-0.027391972,0.16412044882285495
4297,Vps13b,0.6856191233895665,0.1798666,0.16391707751026915
4298,Asb8,0.6857796378688337,0.5404215,0.16381541407743122
4299,Washc1,0.6857796378688337,0.37340984,0.16381541407743122
4300,Nkiras2,0.6861007093619375,0.60678923,0.16361213165476404
4301,Timm17b,0.6864218375251185,0.36387154,0.16340890848423847
4302,Hmgcl,0.6864218375251185,0.47623056,0.16340890848423847
4303,Nab2,0.686582422841975,1.1100355,0.16330731911657723
4304,Fgfr1op,0.6867430223071314,0.35556915,0.1632057445596092
4305,Yap1,0.686903635914177,1.5099127,0.16310418481255357
4306,Ier5,0.686903635914177,0.24987373,0.16310418481255357
4307,Slirp,0.6870642636566996,0.3715081,0.1630026398746293
4308,Cgref1,0.6872249055282849,0.72345304,0.16290110974505517
4309,Zcchc9,0.6873855615225164,0.3490674,0.16279959442305006
4310,Heatr5a,0.6877069158532445,0.3924702,0.16259660819862104
4311,Plxnb1,0.6878676141768989,2.48543,0.16249513729463425
4312,Vcan,0.6880283265975156,0.43963456,0.16239368119509043
4313,Ccdc8,0.688189053108669,1.3774822,0.16229223989920774
4314,Card6,0.688189053108669,1.498254,0.16229223989920774
4315,Arvcf,0.688189053108669,2.2474906,0.16229223989920774
4316,Nup155,0.688189053108669,0.53811127,0.16229223989920774
4317,Six4,0.6885105483768732,2.2291093,0.16208940171529812
4318,Ola1,0.6889928967974501,0.13050489,0.16178525544734235
4319,Mxra7,0.6891537077167755,1.94156,0.16168390295700347
4320,Nhs,0.6894753716854938,2.1481886,0.16148124237010072
4321,Hsdl1,0.6894753716854938,0.31038606,0.16148124237010072
4322,Chst12,0.6894753716854938,0.22341968,0.16148124237010072
4323,Extl2,0.689797091784686,1.1470702,0.16127864096967992
4324,Dnajb11,0.689797091784686,-0.032494966,0.16127864096967992
4325,Mob3c,0.689797091784686,1.9985822,0.16127864096967992
4326,Cstf2,0.689797091784686,0.19998406,0.16127864096967992
4327,B4galt2,0.689797091784686,1.994325,0.16127864096967992
4328,RP23-65G17.2,0.689797091784686,1.9987206,0.16127864096967992
4329,Pqlc1,0.6899579728670966,-0.12759556,0.16117736246244305
4330,Zmat2,0.6899579728670966,-0.022268888,0.16117736246244305
4331,Mospd2,0.6899579728670966,0.8943656,0.16117736246244305
4332,RP23-140G16.1,0.6901188679627861,1.239997,0.1610760987494779
4333,Tead2,0.6901188679627861,1.8593601,0.1610760987494779
4334,Copg2,0.6901188679627861,-0.115269765,0.1610760987494779
4335,Akap1,0.6901188679627861,0.9090405,0.1610760987494779
4336,Mbip,0.6901188679627861,2.0820162,0.1610760987494779
4337,Daam1,0.6901188679627861,0.4186275,0.1610760987494779
4338,Nop2,0.6901188679627861,1.3646946,0.1610760987494779
4339,Tmem132a,0.6901188679627861,1.9687825,0.1610760987494779
4340,Rad54l2,0.6901188679627861,0.45692432,0.1610760987494779
4341,Deptor,0.6904407001681978,1.4393953,0.16087361570322997
4342,Tcf7l1,0.6904407001681978,1.2616673,0.16087361570322997
4343,Nom1,0.6907625883492943,0.02101972,0.16067119182466982
4344,Taf6l,0.6909235534145826,0.31589735,0.16057000207131394
4345,Decr2,0.6910845324544184,1.5928202,0.16046882710752924
4346,Poldip3,0.6910845324544184,0.29135394,0.16046882710752924
4347,Ano8,0.6910845324544184,1.1968899,0.16046882710752924
4348,Lyrm9,0.6910845324544184,1.8131713,0.16046882710752924
4349,Armcx4,0.6910845324544184,1.8946738,0.16046882710752924
4350,Cemip,0.6910845324544184,1.7038484,0.16046882710752924
4351,Traf4,0.6910845324544184,1.5903958,0.16046882710752924
4352,Pld1,0.6910845324544184,1.3067158,0.16046882710752924
4353,Lrp10,0.6912455254623397,0.12274809,0.16036766693253204
4354,Ube2z,0.6914065324318828,0.20977695,0.1602665215455385
4355,Dtx4,0.6915675533565819,0.93990386,0.16016539094576454
4356,Hdac4,0.6915675533565819,0.39487147,0.16016539094576454
4357,Sec16b,0.6917285882299697,1.6110672,0.16006427513242608
4358,Mtif3,0.6920506997969311,1.5821798,0.159862087861919
4359,Emg1,0.6922117764775604,0.0039163567,0.1597610164031815
4360,Anxa2,0.692372867080989,-0.088551894,0.15965995972774216
4361,Tpt1-ps3,0.692372867080989,1.1957307,0.15965995972774216
4362,Coq10a,0.692372867080989,1.4456816,0.15965995972774216
4363,RP23-403O11.1,0.692372867080989,1.5158383,0.15965995972774216
4364,Dhcr7,0.692372867080989,1.3757825,0.15965995972774216
4365,AC102077.1,0.692372867080989,1.4011632,0.15965995972774216
4366,Rps10-ps1,0.6926950900303348,1.0769352,0.1594578907236192
4367,Gys1,0.6926950900303348,-0.17560227,0.1594578907236192
4368,RP23-269H21.1,0.6930173685931302,1.4835849,0.15925588084327164
4369,Bglap2,0.6930173685931302,0.991766,0.15925588084327164
4370,Rnf103,0.6930173685931302,1.0954319,0.15925588084327164
4371,Inppl1,0.6933397027175063,0.909925,0.15905393008041976
4372,Cox11,0.6933397027175063,1.4820418,0.15905393008041976
4373,Tbc1d4,0.6933397027175063,1.1615582,0.15905393008041976
4374,Strada,0.6933397027175063,1.2663248,0.15905393008041976
4375,Abca8b,0.6933397027175063,1.3545899,0.15905393008041976
4376,Tut1,0.6933397027175063,1.363836,0.15905393008041976
4377,Tax1bp3,0.6936620923515642,0.9069748,0.15885203842878187
4378,Arhgef10,0.6936620923515642,1.115372,0.15885203842878187
4379,Akap8l,0.6936620923515642,0.969,0.15885203842878187
4380,Zfp46,0.6936620923515642,1.101652,0.15885203842878187
4381,F3,0.693984537443375,1.1786506,0.15865020588207462
4382,Egln3,0.693984537443375,1.1000739,0.15865020588207462
4383,Raf1,0.6943070379409795,0.83243,0.15844843243401305
4384,Ap3m1,0.6943070379409795,0.5819929,0.15844843243401305
4385,Tfr2,0.6943070379409795,1.1269752,0.15844843243401305
4386,Dusp5,0.6943070379409795,1.1730196,0.15844843243401305
4387,Zc3hc1,0.6943070379409795,1.0869749,0.15844843243401305
4388,RP24-500I24.3,0.6946295937923888,1.2040772,0.15824671807831034
4389,Hist1h2bj,0.6946295937923888,0.8992269,0.15824671807831034
4390,Prmt3,0.6949522049455836,0.8791493,0.15804506280867814
4391,Trip10,0.6949522049455836,1.3446107,0.15804506280867814
4392,RP23-252E4.2,0.6949522049455836,0.8544967,0.15804506280867814
4393,Exoc1,0.6949522049455836,1.0556661,0.15804506280867814
4394,Rhot1,0.6949522049455836,0.87490016,0.15804506280867814
4395,Nr2c2ap,0.6952748713485146,0.6296993,0.15784346661882648
4396,Alkbh7,0.6952748713485146,0.7113291,0.15784346661882648
4397,Qpctl,0.6952748713485146,1.0270808,0.15784346661882648
4398,Narfl,0.695597592949103,0.8731,0.15764192950246336
4399,Enkd1,0.695597592949103,0.78268236,0.15764192950246336
4400,Rrp7a,0.695597592949103,0.8632766,0.15764192950246336
4401,Aida,0.6962432015347846,0.07826581,0.15723903246502752
4402,Hacd2,0.6962432015347846,0.9105624,0.15723903246502752
4403,Leng1,0.6962432015347846,0.7459281,0.15723903246502752
4404,Col4a2,0.69656608841557,1.0290921,0.15703767253136264
4405,Uggt1,0.69656608841557,0.089080684,0.15703767253136264
4406,Slc8a3,0.69656608841557,0.66865164,0.15703767253136264
4407,Mogat2,0.6968890302853965,0.18787953,0.15683637164600228
4408,Wdr61,0.6968890302853965,0.17401984,0.15683637164600228
4409,Itga5,0.6972120270920357,0.8153377,0.1566351298026461
4410,Dpf2,0.6972120270920357,0.45628077,0.1566351298026461
4411,Mut,0.6972120270920357,0.15452728,0.1566351298026461
4412,Atg4c,0.6975350787832284,0.80614376,0.15643394699499238
4413,Rcbtb1,0.6975350787832284,0.6922199,0.15643394699499238
4414,RP24-421E18.7,0.6975350787832284,0.87624025,0.15643394699499238
4415,Rprd1a,0.6975350787832284,0.61605716,0.15643394699499238
4416,Baiap2,0.6975350787832284,0.8052155,0.15643394699499238
4417,Prkag1,0.6975350787832284,0.14062262,0.15643394699499238
4418,Supt20,0.6978581853066868,-0.022652851,0.1562328232167372
4419,Fbxo8,0.6978581853066868,0.5332152,0.1562328232167372
4420,RP23-285C18.2,0.6978581853066868,0.23449688,0.1562328232167372
4421,Mars,0.6978581853066868,0.6289509,0.1562328232167372
4422,Ppp2r5d,0.6978581853066868,0.669475,0.1562328232167372
4423,Dennd1a,0.6981813466100925,0.68839544,0.1560317584615753
4424,Smg8,0.6985045626410975,0.7214067,0.15583075272319966
4425,Pla2g12a,0.6985045626410975,0.67972654,0.15583075272319966
4426,Polr2b,0.6985045626410975,0.1014394,0.15583075272319966
4427,Ruvbl2,0.6988278333473245,0.5998832,0.15562980599530135
4428,Yars,0.6988278333473245,0.5419383,0.15562980599530135
4429,AC121847.1,0.6988278333473245,0.58582073,0.15562980599530135
4430,Ttc9c,0.6988278333473245,-0.0069154454,0.15562980599530135
4431,Pcsk6,0.6988278333473245,0.33850053,0.15562980599530135
4432,Ago1,0.6988278333473245,0.60974634,0.15562980599530135
4433,Parn,0.6988278333473245,0.48180658,0.15562980599530135
4434,Gpatch4,0.6988278333473245,0.67119837,0.15562980599530135
4435,Slx4ip,0.6988278333473245,0.49826893,0.15562980599530135
4436,Cdk13,0.6989894891872699,0.19711795,0.15552935475830937
4437,Gadd45a,0.6994745385757839,0.6604901,0.15522808954569398
4438,RP24-309L4.3,0.700121461875856,0.6182975,0.15482660906224896
4439,Otud4,0.700121461875856,0.057558645,0.15482660906224896
4440,Zfp407,0.7004450051714872,0.45979622,0.1546259572920475
4441,RP23-221O14.10,0.7004450051714872,0.1923639,0.1546259572920475
4442,Tmem55a,0.7010922547911622,0.4927742,0.15422483066309192
4443,Eef2k,0.701254101121982,-0.13962536,0.15412458585779537
4444,Wipi2,0.7017397214313386,0.50701076,0.15382393987392015
4445,Galc,0.7017397214313386,0.42304352,0.15382393987392015
4446,Ifi47,0.7017397214313386,0.4065421,0.15382393987392015
4447,Fut8,0.7020635360024858,0.37631205,0.15362358290344202
4448,Zbtb43,0.7020635360024858,0.26499906,0.15362358290344202
4449,Dnajb4,0.7020635360024858,0.42452785,0.15362358290344202
4450,Sirt2,0.7020635360024858,0.5095347,0.15362358290344202
4451,Gnb1,0.7022254635777715,-0.13533635,0.15352342652146192
4452,Cdk2ap1,0.7023874046707448,-0.10843566,0.15342328487393309
4453,Lmnb2,0.703359334730719,-0.020895453,0.15282274436792134
4454,Plcd1,0.703359334730719,1.7929041,0.15282274436792134
4455,Pkig,0.7036834192598048,-0.094419725,0.15262268203898072
4456,Ppa1,0.7036834192598048,0.39590895,0.15262268203898072
4457,Nfkbil1,0.7040075576220455,0.13644876,0.15242267861934664
4458,Zfp771,0.7040075576220455,0.26955634,0.15242267861934664
4459,Orai1,0.7040075576220455,-0.036119338,0.15242267861934664
4460,Thap11,0.7040075576220455,0.43249068,0.15242267861934664
4461,Snhg20,0.7043317497645616,0.398793,0.15222273410268142
4462,Mettl1,0.7046559956344445,0.34976864,0.15202284848264572
4463,RP23-363J15.1,0.7046559956344445,1.4798498,0.15202284848264572
4464,Dpp3,0.7046559956344445,0.12750311,0.15202284848264572
4465,Haghl,0.7053046483445296,0.16358675,0.15162325390709702
4466,Phb,0.705629055078768,0.33850554,0.15142354493889693
4467,Suclg1,0.705629055078768,0.0013995118,0.15142354493889693
4468,Nlk,0.705629055078768,0.39790645,0.15142354493889693
4469,Bscl2,0.705629055078768,0.36793414,0.15142354493889693
4470,Pigu,0.7059535153284462,0.17910111,0.151223894841952
4471,Ints10,0.7059535153284462,0.4129845,0.151223894841952
4472,Lipa,0.7059535153284462,0.14437234,0.151223894841952
4473,Pfdn2,0.7061157655049967,-0.089828365,0.1511240918682166
4474,Hsdl2,0.7062780290405093,0.20338595,0.15102430360991437
4475,Helb,0.7064403059283475,-0.012808424,0.15092453006625167
4476,Nckap5l,0.7067648997344466,1.9202816,0.1507250271196691
4477,Cgnl1,0.7067648997344466,1.9687781,0.1507250271196691
4478,Rps27,0.7072518904200235,0.3092702,0.15042588303974155
4479,Elk1,0.7074142472823499,1.8454068,0.150326197767241
4480,Slc35f5,0.7074142472823499,1.1190405,0.150326197767241
4481,Atp6v0a2,0.7075766174504965,0.3719551,0.15022652720382068
4482,Ubtf,0.707901397677644,-0.14445235,0.15002723020104244
4483,Prkab2,0.707901397677644,1.3357552,0.15002723020104244
4484,Hivep1,0.707901397677644,0.22915891,0.15002723020104244
4485,Hoxd8,0.707901397677644,1.3387893,0.15002723020104244
4486,Bag3,0.707901397677644,0.8458529,0.15002723020104244
4487,Zfp30,0.7080638077233379,1.8579588,0.14992760376009495
4488,Rnf25,0.7082262310482371,-0.105600975,0.1498279920250487
4489,Apobr,0.7082262310482371,0.19581535,0.1498279920250487
4490,Abcb7,0.7082262310482371,0.34731814,0.1498279920250487
4491,Zfp799,0.7083886676456836,1.7564769,0.1497283949951087
4492,March6,0.7083886676456836,0.061656024,0.1497283949951087
4493,Tbcb,0.7085511175090177,-0.10810705,0.14962881266947964
4494,Uckl1,0.7085511175090177,0.29400265,0.14962881266947964
4495,Spg11,0.7087135806315771,1.5727506,0.1495292450473665
4496,Eme2,0.7087135806315771,1.7755866,0.1495292450473665
4497,Mthfd2l,0.7087135806315771,1.820367,0.1495292450473665
4498,Nubp1,0.7087135806315771,0.451846,0.1495292450473665
4499,Eml1,0.7087135806315771,1.603447,0.1495292450473665
4500,Scnm1,0.7087135806315771,1.8768947,0.1495292450473665
4501,Cers5,0.7088760570066985,0.3363166,0.1494296921279738
4502,Laptm4b,0.7090385466277165,1.723538,0.14933015391050616
4503,Lin37,0.7090385466277165,1.9850773,0.14933015391050616
4504,RP23-440D19.2,0.7092010494879637,0.18454918,0.149230630394168
4505,Mylip,0.7092010494879637,0.27593437,0.149230630394168
4506,Napg,0.7092010494879637,0.20390086,0.149230630394168
4507,Zfp948,0.7093635655807711,1.771671,0.14913112157816377
4508,Megf9,0.7098511931878382,-0.08175189,0.1488326833241954
4509,Snx21,0.7098511931878382,1.092987,0.1488326833241954
