,gene_name,p-value,logFC,-logQ
2535,Hace1,0.7135877557877119,0.85166866,0.14655261048094273
2536,Ifit1,0.7135877557877119,0.30078462,0.14655261048094273
2537,Hprt,0.7135877557877119,0.47161096,0.14655261048094273
2538,Eloa,0.7135877557877119,0.24923569,0.14655261048094273
2539,Btg2,0.7135877557877119,0.19846168,0.14655261048094273
2540,Plekha2,0.7140322523916977,0.33362797,0.14628217096977353
2541,Mark3,0.7140322523916977,0.3767648,0.14628217096977353
2542,Il11ra1,0.7144768460602802,0.40873978,0.14601184075850918
2543,Lyar,0.7144768460602802,0.3293845,0.14601184075850918
2544,B230354K17Rik,0.7144768460602802,0.46727687,0.14601184075850918
2545,Adprm,0.7144768460602802,0.79200274,0.14601184075850918
2546,Nt5m,0.7149215366567752,0.9256616,0.14574161983091088
2547,Cops5,0.7153663240443999,0.35540065,0.14547150817073384
2548,Fam188a,0.7158112080862727,0.8938663,0.14520150576172766
2549,Zswim8,0.716256188645414,0.23992097,0.14493161258763562
2550,Zfp931,0.716256188645414,0.86469245,0.14493161258763562
2551,Gpr35,0.716256188645414,0.7482371,0.14493161258763562
2552,Manbal,0.716256188645414,0.81264675,0.14493161258763562
2553,Ccdc137,0.716256188645414,0.8632248,0.14493161258763562
2554,Dcxr,0.716256188645414,0.9251987,0.14493161258763562
2555,Commd8,0.716256188645414,0.4742655,0.14493161258763562
2556,Mettl1,0.716256188645414,0.8836362,0.14493161258763562
2557,Chchd3,0.7167012655847453,0.79478025,0.1446618286321954
2558,Luc7l3,0.7167012655847453,0.20773315,0.1446618286321954
2559,Cd320,0.7167012655847453,0.72918695,0.1446618286321954
2560,Hsp90aa1,0.7171464387670907,0.15951718,0.1443921538791386
2561,Tmem251,0.7171464387670907,0.7891723,0.1443921538791386
2562,Dnm2,0.7171464387670907,0.2847766,0.1443921538791386
2563,Tbc1d5,0.7175917080551759,0.87974846,0.14412258831219082
2564,Ppox,0.7175917080551759,0.8256988,0.14412258831219082
2565,Rnf150,0.7180370733116285,0.4812716,0.14385313191507199
2566,Ggh,0.7180370733116285,0.107332595,0.14385313191507199
2567,R3hdm2,0.7180370733116285,0.20579615,0.14385313191507199
2568,Poglut1,0.7180370733116285,0.8412843,0.14385313191507199
2569,Bicral,0.7184825343989789,0.7798483,0.1435837846714958
2570,Zfp444,0.7189280911796596,0.7684714,0.14331454656517006
2571,Ankrd46,0.7193737435160055,0.77146596,0.14304541757979689
2572,Arhgef2,0.7193737435160055,0.6489894,0.14304541757979689
2573,Mrpl40,0.7193737435160055,0.7945223,0.14304541757979689
2574,Dctn1,0.7193737435160055,0.5981664,0.14304541757979689
2575,Trappc11,0.7198194912702542,0.4861842,0.14277639769907213
2576,Hsf2bp,0.7198194912702542,0.9150507,0.14277639769907213
2577,Mcm3ap,0.7198194912702542,0.80927914,0.14277639769907213
2578,Plxnb2,0.7198194912702542,0.45560074,0.14277639769907213
2579,Rlf,0.7198194912702542,0.40560356,0.14277639769907213
2580,Pdcd7,0.720265334304546,0.62954634,0.1425074869066861
2581,Nars,0.7207112724809239,0.2486368,0.14223868518632282
2582,Psmb1,0.7207112724809239,0.119647846,0.14223868518632282
2583,Cse1l,0.7207112724809239,0.7374327,0.14223868518632282
2584,Ramp2,0.7207112724809239,0.68770546,0.14223868518632282
2585,Lrrc8c,0.7211573056613347,0.81038463,0.14196999252166032
2586,Banf1,0.7211573056613347,0.33844307,0.14196999252166032
2587,Tm9sf3,0.7211573056613347,0.1315346,0.14196999252166032
2588,Tmem106b,0.721603433707627,0.20224126,0.1417014088963712
2589,Fblim1,0.721603433707627,0.71838427,0.1417014088963712
2590,Rnf146,0.721603433707627,0.634202,0.1417014088963712
2591,Dscr3,0.721603433707627,0.7304053,0.1417014088963712
2592,Lgmn,0.721603433707627,0.309553,0.1417014088963712
2593,Snx12,0.721603433707627,0.71680546,0.1417014088963712
2594,Shc1,0.721603433707627,0.57669973,0.1417014088963712
2595,Irf7,0.722049656481554,0.7324664,0.1414329342941215
2596,Gspt1,0.722049656481554,0.25105757,0.1414329342941215
2597,Fermt3,0.722942385658838,0.6731645,0.14089631209337644
2598,Tirap,0.722942385658838,0.72723264,0.14089631209337644
2599,Rmnd5b,0.722942385658838,0.75240976,0.14089631209337644
2600,RP23-438P19.2,0.7238354920852774,0.6650486,0.14036012578863663
2601,Arel1,0.7238354920852774,0.7250234,0.14036012578863663
2602,Plek,0.7238354920852774,0.69597644,0.14036012578863663
2603,Zfp217,0.7242821864202875,0.3944619,0.14009219605637133
2604,Irak1bp1,0.7242821864202875,0.38281325,0.14009219605637133
2605,Hoxb2,0.7247289746514226,0.701434,0.13982437524901872
2606,Ndufb6,0.7251758566397617,0.24662976,0.13955666335020345
2607,Eya2,0.7251758566397617,0.6741722,0.13955666335020345
2608,Ifi35,0.7251758566397617,0.6810485,0.13955666335020345
2609,Naa38,0.7251758566397617,0.3742954,0.13955666335020345
2610,Mrps35,0.7251758566397617,0.74402106,0.13955666335020345
2611,Gdf10,0.7256228322462881,0.7656679,0.13928906034354416
2612,Ccni,0.7256228322462881,0.53565556,0.13928906034354416
2613,Ccdc82,0.7256228322462881,0.26777297,0.13928906034354416
2614,Stx5a,0.726069901331889,0.62908715,0.13902156621265382
2615,RP24-142E6.4,0.7265170637573568,0.62011856,0.1387541809411391
2616,Aktip,0.7265170637573568,0.58157283,0.1387541809411391
2617,Mrpl24,0.7269643193833879,0.3429761,0.138486904512601
2618,Vamp5,0.7269643193833879,0.25621942,0.138486904512601
2619,Sel1l,0.727411668070584,0.25711763,0.13821973691063444
2620,Gnpda2,0.727411668070584,0.512429,0.13821973691063444
2621,Hspb11,0.727411668070584,0.62766874,0.13821973691063444
2622,Pnkp,0.7278591096794513,0.52367175,0.13795267811882841
2623,Zbtb37,0.7278591096794513,0.17593676,0.13795267811882841
2624,Rgmb,0.7283066440704016,0.5452036,0.13768572812076577
2625,Spats2,0.7283066440704016,0.60877186,0.13768572812076577
2626,Calcrl,0.7287542711037511,0.6234595,0.13741888690002374
2627,Trmt1l,0.7287542711037511,0.5795163,0.13741888690002374
2628,Samd1,0.7292019906397218,0.5866389,0.13715215444017348
2629,Auh,0.7292019906397218,0.3856246,0.13715215444017348
2630,Vps33a,0.7292019906397218,0.51992506,0.13715215444017348
2631,Mtmr6,0.729649802538441,0.55419713,0.13688553072478002
2632,Ttc37,0.729649802538441,0.4911392,0.13688553072478002
2633,Tprgl,0.729649802538441,0.1316236,0.13688553072478002
2634,Igsf3,0.729649802538441,0.16366568,0.13688553072478002
2635,Atp6v1h,0.7300977066599417,0.39164063,0.1366190157374026
2636,Carm1,0.7300977066599417,0.5314991,0.1366190157374026
2637,Tfam,0.7300977066599417,0.65737545,0.1366190157374026
2638,Cadm1,0.7305457028641623,0.5209814,0.13635260946159433
2639,Parp4,0.7309937910109473,0.46135786,0.1360863118809026
2640,Pla2g12a,0.7314419709600468,1.6290113,0.13582012297886867
2641,Pdxk,0.7314419709600468,0.5297484,0.13582012297886867
2642,Jak1,0.7314419709600468,0.13113381,0.13582012297886867
2643,Zfp36,0.7314419709600468,0.2060735,0.13582012297886867
2644,Ctsb,0.7323386057037218,0.16618656,0.13528807114490932
2645,Kidins220,0.7327870602173286,0.11520909,0.13502220818003668
2646,Arhgap15,0.7327870602173286,0.51313305,0.13502220818003668
2647,Lppos,0.7332356059713134,0.49459633,0.1347564538279273
2648,Gcnt2,0.7332356059713134,0.30381602,0.1347564538279273
2649,Rrm2b,0.7332356059713134,0.5210133,0.1347564538279273
2650,Kmt2b,0.7336842428249579,0.5048863,0.13449080807209277
2651,Sgta,0.7341329706374513,0.32614863,0.13422527089603828
2652,Dhrs7,0.7345817892678888,0.19970408,0.13395984228326355
2653,Pdlim5,0.7345817892678888,0.49822804,0.13395984228326355
2654,Plekha5,0.7345817892678888,0.2170848,0.13395984228326355
2655,Gps2,0.735030698575273,0.5568332,0.13369452221726194
2656,Map3k2,0.735030698575273,0.25803706,0.13369452221726194
2657,Fmnl2,0.735030698575273,0.16406277,0.13369452221726194
2658,Cox6b2,0.735030698575273,1.0468708,0.13369452221726194
2659,Vps4b,0.735030698575273,0.055302624,0.13369452221726194
2660,Zbtb41,0.735030698575273,0.4636428,0.13369452221726194
2661,Ebpl,0.735030698575273,0.5031965,0.13369452221726194
2662,Vps26a,0.7354796984185137,0.52748877,0.1334293106815212
2663,Kdelc1,0.7359287886564277,1.3380034,0.13316420765952278
2664,Mut,0.7359287886564277,0.24318855,0.13316420765952278
2665,Zfp961,0.7359287886564277,1.2384572,0.13316420765952278
2666,Chmp2b,0.7359287886564277,0.5085399,0.13316420765952278
2667,Rsl1d1,0.7359287886564277,0.22696915,0.13316420765952278
2668,Gnpnat1,0.7363779691477395,0.5215691,0.1328992131347423
2669,Thoc2,0.7368272397510807,0.12783967,0.1326343270906494
2670,Hdgfrp3,0.7368272397510807,0.2982476,0.1326343270906494
2671,Tmem219,0.7372766003249909,0.49456355,0.13236954951070778
2672,Map2k2,0.7377260507279173,0.37451565,0.13210488037837503
2673,Qars,0.7377260507279173,0.4936163,0.13210488037837503
2674,Psmb9,0.7377260507279173,0.1662155,0.13210488037837503
2675,Prmt1,0.738175590818215,0.41472396,0.1318403196771029
2676,Psd3,0.738175590818215,0.25486943,0.1318403196771029
2677,Sbf2,0.7386252204541475,0.3095472,0.13157586739033705
2678,Fmnl3,0.7386252204541475,0.3739343,0.13157586739033705
2679,Rala,0.7386252204541475,0.17199542,0.13157586739033705
2680,Ube2j1,0.7386252204541475,0.48675165,0.13157586739033705
2681,Pacs1,0.7386252204541475,1.053303,0.13157586739033705
2682,Trim5,0.7386252204541475,1.1756359,0.13157586739033705
2683,Bod1,0.7390749394938859,0.4901061,0.1313115235015172
2684,Tcirg1,0.7390749394938859,0.5210599,0.1313115235015172
2685,Map2k4,0.73952474779551,0.42237383,0.1310472879940771
2686,Col4a3bp,0.73952474779551,0.28776133,0.1310472879940771
2687,Psme2,0.739974645217008,0.22663575,0.13078316085144454
2688,Fam134a,0.7404246316162766,0.23821583,0.13051914205704115
2689,Ccdc117,0.7404246316162766,0.32122746,0.13051914205704115
2690,Fam35a,0.7404246316162766,1.0747473,0.13051914205704115
2691,Ergic1,0.7404246316162766,0.07826972,0.13051914205704115
2692,Phf7,0.7404246316162766,1.2966579,0.13051914205704115
2693,Gtf2e2,0.740874706851121,0.48328698,0.1302552315942829
2694,Slc1a5,0.740874706851121,0.23941274,0.1302552315942829
2695,Mrpl1,0.7413248707792559,1.0601872,0.12999142944657938
2696,Pkp4,0.7413248707792559,0.9841544,0.12999142944657938
2697,Exosc7,0.7413248707792559,1.1955863,0.12999142944657938
2698,Orai3,0.7413248707792559,0.30875236,0.12999142944657938
2699,Tmed1,0.7417751232583041,0.49555123,0.1297277355973346
2700,Lix1l,0.7417751232583041,0.5097275,0.1297277355973346
2701,Pkd1,0.7417751232583041,0.50707287,0.1297277355973346
2702,Slc25a24,0.7422254641457984,0.4939278,0.1294641500299461
2703,Mctp1,0.7422254641457984,1.1388574,0.1294641500299461
2704,Plcg1,0.7422254641457984,1.0267121,0.1294641500299461
2705,Psma1,0.7422254641457984,0.29311985,0.1294641500299461
2706,Hsf2,0.7422254641457984,1.1931512,0.1294641500299461
2707,Tlr6,0.7422254641457984,1.073803,0.1294641500299461
2708,Bag5,0.7422254641457984,0.15711436,0.1294641500299461
2709,Mllt1,0.7422254641457984,1.2855899,0.1294641500299461
2710,Cct7,0.7426758932991799,0.43575674,0.12920067272780597
2711,Snx1,0.7426758932991799,0.48395547,0.12920067272780597
2712,Ccdc115,0.7431264105758,0.94386536,0.1289373036742999
2713,Bin3,0.7431264105758,1.0388972,0.1289373036742999
2714,Cep19,0.7431264105758,0.8583116,0.1289373036742999
2715,RP24-535N4.2,0.7431264105758,0.41774726,0.1289373036742999
2716,St6galnac6,0.7431264105758,0.39465442,0.1289373036742999
2717,Pmm2,0.7431264105758,0.8753136,0.1289373036742999
2718,Mtif3,0.7431264105758,1.1778935,0.1289373036742999
2719,RP24-500I24.4,0.7431264105758,0.9650663,0.1289373036742999
2720,Cog6,0.7431264105758,1.0323019,0.1289373036742999
2721,Serf2,0.7435770158329189,0.13970034,0.12867404285280773
2722,RP23-356D13.4,0.7435770158329189,1.1122484,0.12867404285280773
2723,Cfl2,0.7435770158329189,0.28077528,0.12867404285280773
2724,Gm26601,0.744027708927707,0.9224311,0.12841089024670327
2725,Slc12a4,0.744027708927707,0.4314949,0.12841089024670327
2726,Tsen15,0.744027708927707,0.84785104,0.12841089024670327
2727,Farp1,0.744027708927707,0.8406685,0.12841089024670327
2728,Usp39,0.744027708927707,1.1245224,0.12841089024670327
2729,Timm8a1,0.744027708927707,1.0229144,0.12841089024670327
2730,Puf60,0.7444784897172441,0.41793755,0.12814784583935437
2731,Rad51d,0.7449293580585199,0.9139439,0.1278849096141229
2732,Gpr146,0.7449293580585199,0.8662146,0.1278849096141229
2733,RP24-273K21.3,0.7449293580585199,1.051414,0.1278849096141229
2734,Herc6,0.7449293580585199,1.0641354,0.1278849096141229
2735,Snw1,0.7453803138084343,0.11719771,0.12762208155436483
2736,Heatr6,0.7453803138084343,0.39193752,0.12762208155436483
2737,Eif3j1,0.7453803138084343,0.17762323,0.12762208155436483
2738,Hif1an,0.7458313568237978,0.89048195,0.12735936164342967
2739,Abt1,0.7458313568237978,0.8829663,0.12735936164342967
2740,Hipk2,0.7458313568237978,0.10933609,0.12735936164342967
2741,Uimc1,0.7458313568237978,0.34916663,0.12735936164342967
2742,Tspyl2,0.7458313568237978,0.250758,0.12735936164342967
2743,Dip2c,0.7458313568237978,0.9065726,0.12735936164342967
2744,Cgrrf1,0.7458313568237978,0.81172246,0.12735936164342967
2745,Atp5e,0.7462824869613301,0.16998209,0.1270967498646616
2746,Zfp384,0.7467337040776626,0.789196,0.1268342462013983
2747,Fahd1,0.7467337040776626,0.88001806,0.1268342462013983
2748,Gon4l,0.7467337040776626,0.86319894,0.1268342462013983
2749,Sfswap,0.7467337040776626,0.95289093,0.1268342462013983
2750,Zfp639,0.7467337040776626,0.6574992,0.1268342462013983
2751,RP23-423B1.6,0.7467337040776626,0.87927973,0.1268342462013983
2752,Cdr2l,0.7476363986728041,0.8910695,0.12630956315470737
2753,Mphosph9,0.7476363986728041,0.85237116,0.12630956315470737
2754,Ivd,0.7476363986728041,0.89726275,0.12630956315470737
2755,D3Ertd751e,0.7476363986728041,0.4281487,0.12630956315470737
2756,Inip,0.7476363986728041,0.7395859,0.12630956315470737
2757,Pdhb,0.7476363986728041,0.386347,0.12630956315470737
2758,RP23-218L17.1,0.7480878758644283,0.37596536,0.12604738373792546
2759,RP23-267O21.3,0.7485394394604831,0.8914879,0.12578531236993967
2760,RP24-429G21.2,0.7485394394604831,0.89176315,0.12578531236993967
2761,Zbtb14,0.7485394394604831,0.31484133,0.12578531236993967
2762,Ptcd2,0.7485394394604831,0.7537454,0.12578531236993967
2763,Ndufb9,0.7489910893171536,0.14326103,0.12552334903405793
2764,RP23-250A14.2,0.7489910893171536,0.39298555,0.12552334903405793
2765,Smn1,0.7489910893171536,0.39557046,0.12552334903405793
2766,Rhbdd1,0.7494428252905366,0.69892025,0.12526149371358183
2767,Bre,0.7494428252905366,0.91449267,0.12526149371358183
2768,Zbtb8a,0.7494428252905366,0.8706598,0.12526149371358183
2769,Gpcpd1,0.7494428252905366,0.24435523,0.12526149371358183
2770,Hyi,0.7494428252905366,0.7828675,0.12526149371358183
2771,Mul1,0.7494428252905366,0.8100033,0.12526149371358183
2772,Helz,0.7494428252905366,0.18102576,0.12526149371358183
2773,Rab14,0.7498946472366396,0.1423893,0.12499974639180739
2774,Ercc1,0.7503465550113819,0.7243836,0.12473810705202437
2775,Pom121,0.7503465550113819,0.42898518,0.12473810705202437
2776,Bckdhb,0.7503465550113819,0.8464866,0.12473810705202437
2777,Pinx1,0.7503465550113819,0.7729247,0.12473810705202437
2778,Dnlz,0.750798548470595,0.40170538,0.12447657567751637
2779,Sart3,0.7512506274700214,0.799404,0.12421515225156142
2780,Paxip1,0.7512506274700214,0.81093484,0.12421515225156142
2781,Nelfb,0.7512506274700214,0.7399972,0.12421515225156142
2782,Fbxo28,0.751702791865316,0.31726938,0.12395383675743116
2783,Cyp2d22,0.7521550415120458,0.83624303,0.12369262917839129
2784,Ciapin1,0.7521550415120458,0.75107163,0.12369262917839129
2785,Rab6b,0.7521550415120458,0.78193706,0.12369262917839129
2786,Noc3l,0.7521550415120458,0.61499447,0.12369262917839129
2787,Snx5,0.75260737626569,0.3577591,0.12343152949770161
2788,Rsu1,0.7530597959816399,0.22020605,0.12317053769861588
2789,Elk4,0.7530597959816399,0.7590666,0.12317053769861588
2790,Eef2k,0.7530597959816399,0.6367754,0.12317053769861588
2791,Ccdc58,0.7530597959816399,0.7948094,0.12317053769861588
2792,Ube2v2,0.7530597959816399,0.26433945,0.12317053769861588
2793,Mtm1,0.7530597959816399,0.7790076,0.12317053769861588
2794,Kdm1a,0.7530597959816399,0.29491568,0.12317053769861588
2795,Sgcb,0.7530597959816399,0.35868677,0.12317053769861588
2796,Tm9sf2,0.7535123005151997,0.14642522,0.12290965376438172
2797,Zfp110,0.753964889721586,0.80257815,0.12264887767824083
2798,Hps5,0.753964889721586,0.72442734,0.12264887767824083
2799,Tanc2,0.753964889721586,0.5804106,0.12264887767824083
2800,Hjurp,0.754870321573269,0.28141788,0.12212764898317553
2801,Taok2,0.754870321573269,0.02681418,0.12212764898317553
2802,Acvr1b,0.7553231639285635,0.3260963,0.12186719634070439
2803,Qsox2,0.7557760903766803,0.61411643,0.12160685147923304
2804,Gars,0.7557760903766803,0.54083365,0.12160685147923304
2805,Srr,0.7557760903766803,0.53745216,0.12160685147923304
2806,Mcfd2,0.7557760903766803,0.21953267,0.12160685147923304
2807,Tmem70,0.7557760903766803,0.6657438,0.12160685147923304
2808,Atp11a,0.7562291007724012,0.3713458,0.12134661438197318
2809,Map4k5,0.7562291007724012,0.35641846,0.12134661438197318
2810,Glis3,0.756682194970422,0.62705004,0.1210864850321302
2811,Hagh,0.756682194970422,0.58677995,0.1210864850321302
2812,mt-Nd3,0.756682194970422,0.28442928,0.1210864850321302
2813,Mmp14,0.756682194970422,0.09471064,0.1210864850321302
2814,Gm9843,0.756682194970422,0.59080327,0.1210864850321302
2815,Sirt7,0.756682194970422,0.5718068,0.1210864850321302
2816,Abtb1,0.756682194970422,0.6063114,0.1210864850321302
2817,Sart1,0.756682194970422,0.3381169,0.1210864850321302
2818,Rtn3,0.7575886341917124,0.15663464,0.12056654950748726
2819,Lclat1,0.7575886341917124,0.4703953,0.12056654950748726
2820,Pias1,0.7575886341917124,0.2601733,0.12056654950748726
2821,Fcgr3,0.7575886341917124,0.50649697,0.12056654950748726
2822,Pygb,0.7575886341917124,0.6553499,0.12056654950748726
2823,Rhobtb3,0.7575886341917124,0.28447214,0.12056654950748726
2824,Zfc3h1,0.7575886341917124,0.22613917,0.12056654950748726
2825,Imp4,0.7575886341917124,0.553593,0.12056654950748726
2826,Jmjd6,0.7584954068763894,0.6554286,0.12004704477082817
2827,Yes1,0.7584954068763894,0.64969623,0.12004704477082817
2828,Cox5b,0.7584954068763894,0.14512306,0.12004704477082817
2829,RP23-349B4.7,0.7584954068763894,0.62513286,0.12004704477082817
2830,P4ha2,0.7584954068763894,0.6428637,0.12004704477082817
2831,Arhgap35,0.7584954068763894,0.31042817,0.12004704477082817
2832,Tmub2,0.7584954068763894,0.655901,0.12004704477082817
2833,Cdk7,0.7584954068763894,0.5751411,0.12004704477082817
2834,Nop14,0.7584954068763894,0.5478444,0.12004704477082817
2835,Rpl35,0.758948917903321,0.19151257,0.11978745390594242
2836,Minpp1,0.7594025118589154,0.6056962,0.11952797068758042
2837,Efl1,0.7594025118589154,0.54270923,0.11952797068758042
2838,Dnajc21,0.7594025118589154,0.5340257,0.11952797068758042
2839,Tmem128,0.7594025118589154,0.5508941,0.11952797068758042
2840,Coa5,0.7594025118589154,0.625335,0.11952797068758042
2841,Tmem242,0.7594025118589154,0.48964822,0.11952797068758042
2842,Leng8,0.7594025118589154,0.13745107,0.11952797068758042
2843,Sipa1l3,0.7603099479723817,0.24828313,0.11900932712307502
2844,Cd68,0.7603099479723817,0.5189424,0.11900932712307502
2845,Slc39a10,0.7603099479723817,0.5955848,0.11900932712307502
2846,Tspan31,0.7603099479723817,0.2194641,0.11900932712307502
2847,Pqlc1,0.7607637898381847,0.18170182,0.11875016674324022
2848,H1fx,0.7612177140485129,0.5106647,0.1184911139425465
2849,Ik,0.7612177140485129,0.19607681,0.1184911139425465
2850,Ppp6c,0.7612177140485129,0.5637931,0.1184911139425465
2851,Nsmaf,0.7612177140485129,0.5827497,0.1184911139425465
2852,Vgll4,0.7612177140485129,0.27340767,0.1184911139425465
2853,Zc3h7b,0.7612177140485129,0.48107547,0.1184911139425465
2854,Prmt2,0.7612177140485129,0.41458514,0.1184911139425465
2855,Ufsp2,0.7616717204571193,0.25841814,0.11823216870413289
