,allpair,ligpair,recpair,LRScore,type_gene_A,type_gene_B,gene_A,gene_B,source,target,cellpair,interaction_type
4359,Ery/Adam10|L@Neut1/Il6ra|R,Ery/Adam10|L,Neut1/Il6ra|R,-0.56294745,Ligand,Receptor,Adam10|L,Il6ra|R,Ery,Neut1,Ery@Neut1,LR
4360,Ery/Adam10|L@Neut1/Notch1|R,Ery/Adam10|L,Neut1/Notch1|R,-0.16337842,Ligand,Receptor,Adam10|L,Notch1|R,Ery,Neut1,Ery@Neut1,LR
4361,Ery/Adam10|L@Neut1/Tspan14|R,Ery/Adam10|L,Neut1/Tspan14|R,-0.1498459,Ligand,Receptor,Adam10|L,Tspan14|R,Ery,Neut1,Ery@Neut1,LR
4362,Ery/Adam10|L@Neut1/Tspan5|R,Ery/Adam10|L,Neut1/Tspan5|R,-0.13586086,Ligand,Receptor,Adam10|L,Tspan5|R,Ery,Neut1,Ery@Neut1,LR
4363,Ery/Adam10|L@Neut2/Cd44|R,Ery/Adam10|L,Neut2/Cd44|R,-0.14741814,Ligand,Receptor,Adam10|L,Cd44|R,Ery,Neut2,Ery@Neut2,LR
4364,Ery/Adam10|L@Neut2/Il6ra|R,Ery/Adam10|L,Neut2/Il6ra|R,-0.57586896,Ligand,Receptor,Adam10|L,Il6ra|R,Ery,Neut2,Ery@Neut2,LR
4365,Ery/Adam10|L@Neut2/Notch1|R,Ery/Adam10|L,Neut2/Notch1|R,-0.13612467,Ligand,Receptor,Adam10|L,Notch1|R,Ery,Neut2,Ery@Neut2,LR
4366,Ery/Adam10|L@Neut2/Notch2|R,Ery/Adam10|L,Neut2/Notch2|R,0.4167989,Ligand,Receptor,Adam10|L,Notch2|R,Ery,Neut2,Ery@Neut2,LR
4367,Ery/Adam10|L@Neut2/Tspan14|R,Ery/Adam10|L,Neut2/Tspan14|R,-0.13603097,Ligand,Receptor,Adam10|L,Tspan14|R,Ery,Neut2,Ery@Neut2,LR
4368,Ery/Adam10|L@Neut2/Tspan5|R,Ery/Adam10|L,Neut2/Tspan5|R,0.41633445,Ligand,Receptor,Adam10|L,Tspan5|R,Ery,Neut2,Ery@Neut2,LR
4369,Ery/Adam10|L@OsteoCAR/Axl|R,Ery/Adam10|L,OsteoCAR/Axl|R,0.57811165,Ligand,Receptor,Adam10|L,Axl|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4370,Ery/Adam10|L@OsteoCAR/Cd44|R,Ery/Adam10|L,OsteoCAR/Cd44|R,-0.6272727,Ligand,Receptor,Adam10|L,Cd44|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4371,Ery/Adam10|L@OsteoCAR/Notch1|R,Ery/Adam10|L,OsteoCAR/Notch1|R,-0.13926107,Ligand,Receptor,Adam10|L,Notch1|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4372,Ery/Adam10|L@OsteoCAR/Notch2|R,Ery/Adam10|L,OsteoCAR/Notch2|R,-0.15719342,Ligand,Receptor,Adam10|L,Notch2|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4373,Ery/Adam10|L@OsteoCAR/Tspan14|R,Ery/Adam10|L,OsteoCAR/Tspan14|R,-0.5757758,Ligand,Receptor,Adam10|L,Tspan14|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4374,Ery/Adam10|L@OsteoCAR/Tspan17|R,Ery/Adam10|L,OsteoCAR/Tspan17|R,0.47624135,Ligand,Receptor,Adam10|L,Tspan17|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4381,Ery/Adam10|L@Spp1+Mac/Axl|R,Ery/Adam10|L,Spp1+Mac/Axl|R,-0.393673,Ligand,Receptor,Adam10|L,Axl|R,Ery,Spp1+Mac,Ery@Spp1+Mac,LR
4382,Ery/Adam10|L@Spp1+Mac/Cadm1|R,Ery/Adam10|L,Spp1+Mac/Cadm1|R,-0.29322538,Ligand,Receptor,Adam10|L,Cadm1|R,Ery,Spp1+Mac,Ery@Spp1+Mac,LR
4383,Ery/Adam10|L@Spp1+Mac/Cd44|R,Ery/Adam10|L,Spp1+Mac/Cd44|R,-0.7975701,Ligand,Receptor,Adam10|L,Cd44|R,Ery,Spp1+Mac,Ery@Spp1+Mac,LR
4384,Ery/Adam10|L@Spp1+Mac/Il6ra|R,Ery/Adam10|L,Spp1+Mac/Il6ra|R,-0.71656394,Ligand,Receptor,Adam10|L,Il6ra|R,Ery,Spp1+Mac,Ery@Spp1+Mac,LR
4385,Ery/Adam10|L@Spp1+Mac/Met|R,Ery/Adam10|L,Spp1+Mac/Met|R,-0.5574494,Ligand,Receptor,Adam10|L,Met|R,Ery,Spp1+Mac,Ery@Spp1+Mac,LR
4386,Ery/Adam10|L@Spp1+Mac/Notch2|R,Ery/Adam10|L,Spp1+Mac/Notch2|R,-0.58393496,Ligand,Receptor,Adam10|L,Notch2|R,Ery,Spp1+Mac,Ery@Spp1+Mac,LR
4387,Ery/Adam10|L@Spp1+Mac/Trem2|R,Ery/Adam10|L,Spp1+Mac/Trem2|R,0.09719324,Ligand,Receptor,Adam10|L,Trem2|R,Ery,Spp1+Mac,Ery@Spp1+Mac,LR
4388,Ery/Adam10|L@Spp1+Mac/Tspan14|R,Ery/Adam10|L,Spp1+Mac/Tspan14|R,-0.1227411,Ligand,Receptor,Adam10|L,Tspan14|R,Ery,Spp1+Mac,Ery@Spp1+Mac,LR
4389,Ery/Adam10|L@TCells/Cd44|R,Ery/Adam10|L,TCells/Cd44|R,-0.67999923,Ligand,Receptor,Adam10|L,Cd44|R,Ery,TCells,Ery@TCells,LR
4390,Ery/Adam10|L@TCells/Notch1|R,Ery/Adam10|L,TCells/Notch1|R,-0.1491234,Ligand,Receptor,Adam10|L,Notch1|R,Ery,TCells,Ery@TCells,LR
4392,Ery/Adam17|L@DC/Il6ra|R,Ery/Adam17|L,DC/Il6ra|R,-0.0250445,Ligand,Receptor,Adam17|L,Il6ra|R,Ery,DC,Ery@DC,LR
4393,Ery/Adam17|L@DC/Met|R,Ery/Adam17|L,DC/Met|R,-0.012901083,Ligand,Receptor,Adam17|L,Met|R,Ery,DC,Ery@DC,LR
4394,Ery/Adam17|L@DC/Notch1|R,Ery/Adam17|L,DC/Notch1|R,-0.33614832,Ligand,Receptor,Adam17|L,Notch1|R,Ery,DC,Ery@DC,LR
4397,Ery/Adam17|L@Ery/Itgb1|R,Ery/Adam17|L,Ery/Itgb1|R,-0.65390694,Ligand,Receptor,Adam17|L,Itgb1|R,Ery,Ery,Ery@Ery,LR
4398,Ery/Adam17|L@Fibro/Itgb1|R,Ery/Adam17|L,Fibro/Itgb1|R,0.0001872778,Ligand,Receptor,Adam17|L,Itgb1|R,Ery,Fibro,Ery@Fibro,LR
4399,Ery/Adam17|L@InfiltMac/Il6ra|R,Ery/Adam17|L,InfiltMac/Il6ra|R,-0.12382913,Ligand,Receptor,Adam17|L,Il6ra|R,Ery,InfiltMac,Ery@InfiltMac,LR
4400,Ery/Adam17|L@InfiltMac/Notch1|R,Ery/Adam17|L,InfiltMac/Notch1|R,-0.28480873,Ligand,Receptor,Adam17|L,Notch1|R,Ery,InfiltMac,Ery@InfiltMac,LR
4401,Ery/Adam17|L@Ly6ClowMac/Il6ra|R,Ery/Adam17|L,Ly6ClowMac/Il6ra|R,-0.036512554,Ligand,Receptor,Adam17|L,Il6ra|R,Ery,Ly6ClowMac,Ery@Ly6ClowMac,LR
4402,Ery/Adam17|L@Ly6ClowMac/Itgb1|R,Ery/Adam17|L,Ly6ClowMac/Itgb1|R,0.110387325,Ligand,Receptor,Adam17|L,Itgb1|R,Ery,Ly6ClowMac,Ery@Ly6ClowMac,LR
4403,Ery/Adam17|L@MonoPro/Itga5|R,Ery/Adam17|L,MonoPro/Itga5|R,-0.19218758,Ligand,Receptor,Adam17|L,Itga5|R,Ery,MonoPro,Ery@MonoPro,LR
4404,Ery/Adam17|L@Neut1/Notch1|R,Ery/Adam17|L,Neut1/Notch1|R,-0.26935115,Ligand,Receptor,Adam17|L,Notch1|R,Ery,Neut1,Ery@Neut1,LR
4405,Ery/Adam17|L@OsteoCAR/Itgb1|R,Ery/Adam17|L,OsteoCAR/Itgb1|R,-0.020418763,Ligand,Receptor,Adam17|L,Itgb1|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4408,Ery/Adam17|L@Spp1+Mac/Itga5|R,Ery/Adam17|L,Spp1+Mac/Itga5|R,0.0025185049,Ligand,Receptor,Adam17|L,Itga5|R,Ery,Spp1+Mac,Ery@Spp1+Mac,LR
4409,Ery/Adam17|L@Spp1+Mac/Itgb1|R,Ery/Adam17|L,Spp1+Mac/Itgb1|R,-0.75798786,Ligand,Receptor,Adam17|L,Itgb1|R,Ery,Spp1+Mac,Ery@Spp1+Mac,LR
4410,Ery/Adam17|L@Spp1+Mac/Met|R,Ery/Adam17|L,Spp1+Mac/Met|R,-0.20408167,Ligand,Receptor,Adam17|L,Met|R,Ery,Spp1+Mac,Ery@Spp1+Mac,LR
4411,Ery/Adam17|L@TCells/Itgb1|R,Ery/Adam17|L,TCells/Itgb1|R,-0.60523486,Ligand,Receptor,Adam17|L,Itgb1|R,Ery,TCells,Ery@TCells,LR
4414,Ery/Ado|L@DC/Adora2b|R,Ery/Ado|L,DC/Adora2b|R,0.14445679,Ligand,Receptor,Ado|L,Adora2b|R,Ery,DC,Ery@DC,LR
4415,Ery/Apoe|L@Fibro/Lrp1|R,Ery/Apoe|L,Fibro/Lrp1|R,-0.7248591,Ligand,Receptor,Apoe|L,Lrp1|R,Ery,Fibro,Ery@Fibro,LR
4416,Ery/Apoe|L@OsteoCAR/Sdc2|R,Ery/Apoe|L,OsteoCAR/Sdc2|R,-0.51927674,Ligand,Receptor,Apoe|L,Sdc2|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4419,Ery/App|L@MK/Rpsa|R,Ery/App|L,MK/Rpsa|R,2.0092714,Ligand,Receptor,App|L,Rpsa|R,Ery,MK,Ery@MK,LR
4420,Ery/App|L@OsteoCAR/Aplp2|R,Ery/App|L,OsteoCAR/Aplp2|R,0.71444327,Ligand,Receptor,App|L,Aplp2|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4423,Ery/Arf6|L@Ery/Smap1|R,Ery/Arf6|L,Ery/Smap1|R,0.050024927,Ligand,Receptor,Arf6|L,Smap1|R,Ery,Ery,Ery@Ery,LR
4424,Ery/Arf6|L@MK/Smap1|R,Ery/Arf6|L,MK/Smap1|R,-0.35268754,Ligand,Receptor,Arf6|L,Smap1|R,Ery,MK,Ery@MK,LR
4425,Ery/Arf6|L@MonoPro/Smap1|R,Ery/Arf6|L,MonoPro/Smap1|R,-0.30554673,Ligand,Receptor,Arf6|L,Smap1|R,Ery,MonoPro,Ery@MonoPro,LR
4426,Ery/Arf6|L@Spp1+Mac/Smap1|R,Ery/Arf6|L,Spp1+Mac/Smap1|R,-0.3565658,Ligand,Receptor,Arf6|L,Smap1|R,Ery,Spp1+Mac,Ery@Spp1+Mac,LR
4427,Ery/B2m|L@Ery/Tfrc|R,Ery/B2m|L,Ery/Tfrc|R,0.06547761,Ligand,Receptor,B2m|L,Tfrc|R,Ery,Ery,Ery@Ery,LR
4428,Ery/B2m|L@TCells/Cd3d|R,Ery/B2m|L,TCells/Cd3d|R,0.6463076,Ligand,Receptor,B2m|L,Cd3d|R,Ery,TCells,Ery@TCells,LR
4429,Ery/B2m|L@TCells/Cd3g|R,Ery/B2m|L,TCells/Cd3g|R,0.7698903,Ligand,Receptor,B2m|L,Cd3g|R,Ery,TCells,Ery@TCells,LR
4430,Ery/B2m|L@TCells/Klrd1|R,Ery/B2m|L,TCells/Klrd1|R,-1.1892234,Ligand,Receptor,B2m|L,Klrd1|R,Ery,TCells,Ery@TCells,LR
4433,Ery/Bsg|L@Ery/Slc16a1|R,Ery/Bsg|L,Ery/Slc16a1|R,0.055072546,Ligand,Receptor,Bsg|L,Slc16a1|R,Ery,Ery,Ery@Ery,LR
4434,Ery/Bsg|L@Fibro/Slc16a1|R,Ery/Bsg|L,Fibro/Slc16a1|R,0.19601184,Ligand,Receptor,Bsg|L,Slc16a1|R,Ery,Fibro,Ery@Fibro,LR
4435,Ery/Bsg|L@MK/Slc16a1|R,Ery/Bsg|L,MK/Slc16a1|R,0.18334472,Ligand,Receptor,Bsg|L,Slc16a1|R,Ery,MK,Ery@MK,LR
4436,Ery/Bsg|L@MonoPro/Slc16a1|R,Ery/Bsg|L,MonoPro/Slc16a1|R,0.13747597,Ligand,Receptor,Bsg|L,Slc16a1|R,Ery,MonoPro,Ery@MonoPro,LR
4437,Ery/Bsg|L@Spp1+Mac/Slc16a7|R,Ery/Bsg|L,Spp1+Mac/Slc16a7|R,0.12360728,Ligand,Receptor,Bsg|L,Slc16a7|R,Ery,Spp1+Mac,Ery@Spp1+Mac,LR
4440,Ery/C3|L@Fibro/Cd81|R,Ery/C3|L,Fibro/Cd81|R,-0.70685834,Ligand,Receptor,C3|L,Cd81|R,Ery,Fibro,Ery@Fibro,LR
4441,Ery/C3|L@Fibro/Lrp1|R,Ery/C3|L,Fibro/Lrp1|R,-0.7133978,Ligand,Receptor,C3|L,Lrp1|R,Ery,Fibro,Ery@Fibro,LR
4442,Ery/C3|L@Neut2/Itgam|R,Ery/C3|L,Neut2/Itgam|R,-0.8633803,Ligand,Receptor,C3|L,Itgam|R,Ery,Neut2,Ery@Neut2,LR
4443,Ery/C3|L@OsteoCAR/Nrp1|R,Ery/C3|L,OsteoCAR/Nrp1|R,-0.8986278,Ligand,Receptor,C3|L,Nrp1|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4445,Ery/Calr|L@Fibro/Itgav|R,Ery/Calr|L,Fibro/Itgav|R,0.11613822,Ligand,Receptor,Calr|L,Itgav|R,Ery,Fibro,Ery@Fibro,LR
4446,Ery/Calr|L@Fibro/Lrp1|R,Ery/Calr|L,Fibro/Lrp1|R,0.10431886,Ligand,Receptor,Calr|L,Lrp1|R,Ery,Fibro,Ery@Fibro,LR
4447,Ery/Calr|L@InfiltMac/Lrp1|R,Ery/Calr|L,InfiltMac/Lrp1|R,0.07486105,Ligand,Receptor,Calr|L,Lrp1|R,Ery,InfiltMac,Ery@InfiltMac,LR
4448,Ery/Calr|L@Ly6ClowMac/Lrp1|R,Ery/Calr|L,Ly6ClowMac/Lrp1|R,0.11291599,Ligand,Receptor,Calr|L,Lrp1|R,Ery,Ly6ClowMac,Ery@Ly6ClowMac,LR
4449,Ery/Calr|L@MK/Itga2b|R,Ery/Calr|L,MK/Itga2b|R,0.104937136,Ligand,Receptor,Calr|L,Itga2b|R,Ery,MK,Ery@MK,LR
4450,Ery/Calr|L@MK/Mpl|R,Ery/Calr|L,MK/Mpl|R,0.8092806,Ligand,Receptor,Calr|L,Mpl|R,Ery,MK,Ery@MK,LR
4451,Ery/Calr|L@OsteoCAR/Itgav|R,Ery/Calr|L,OsteoCAR/Itgav|R,0.09616983,Ligand,Receptor,Calr|L,Itgav|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4452,Ery/Calr|L@OsteoCAR/Lrp1|R,Ery/Calr|L,OsteoCAR/Lrp1|R,0.14600384,Ligand,Receptor,Calr|L,Lrp1|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4454,Ery/Calr|L@Spp1+Mac/Itgav|R,Ery/Calr|L,Spp1+Mac/Itgav|R,0.085606575,Ligand,Receptor,Calr|L,Itgav|R,Ery,Spp1+Mac,Ery@Spp1+Mac,LR
4455,Ery/Cd47|L@DC/Sirpa|R,Ery/Cd47|L,DC/Sirpa|R,-1.219898,Ligand,Receptor,Cd47|L,Sirpa|R,Ery,DC,Ery@DC,LR
4456,Ery/Cd47|L@InfiltMac/Sirpa|R,Ery/Cd47|L,InfiltMac/Sirpa|R,0.059318423,Ligand,Receptor,Cd47|L,Sirpa|R,Ery,InfiltMac,Ery@InfiltMac,LR
4457,Ery/Cd47|L@Ly6ClowMac/Sirpa|R,Ery/Cd47|L,Ly6ClowMac/Sirpa|R,0.09506059,Ligand,Receptor,Cd47|L,Sirpa|R,Ery,Ly6ClowMac,Ery@Ly6ClowMac,LR
4458,Ery/Cd47|L@MonoPro/Sirpa|R,Ery/Cd47|L,MonoPro/Sirpa|R,-1.1221607,Ligand,Receptor,Cd47|L,Sirpa|R,Ery,MonoPro,Ery@MonoPro,LR
4459,Ery/Cd47|L@Neut1/Sirpa|R,Ery/Cd47|L,Neut1/Sirpa|R,-1.1541928,Ligand,Receptor,Cd47|L,Sirpa|R,Ery,Neut1,Ery@Neut1,LR
4460,Ery/Cd47|L@Neut2/Sirpa|R,Ery/Cd47|L,Neut2/Sirpa|R,-1.1610804,Ligand,Receptor,Cd47|L,Sirpa|R,Ery,Neut2,Ery@Neut2,LR
4462,Ery/Cd47|L@Spp1+Mac/Sirpa|R,Ery/Cd47|L,Spp1+Mac/Sirpa|R,-1.6559131,Ligand,Receptor,Cd47|L,Sirpa|R,Ery,Spp1+Mac,Ery@Spp1+Mac,LR
4463,Ery/Cd48|L@TCells/Cd2|R,Ery/Cd48|L,TCells/Cd2|R,0.62081355,Ligand,Receptor,Cd48|L,Cd2|R,Ery,TCells,Ery@TCells,LR
4465,Ery/Cd59b|L@TCells/Cd2|R,Ery/Cd59b|L,TCells/Cd2|R,0.57562613,Ligand,Receptor,Cd59b|L,Cd2|R,Ery,TCells,Ery@TCells,LR
4466,Ery/Cklf|L@Fibro/Lrp6|R,Ery/Cklf|L,Fibro/Lrp6|R,0.10730076,Ligand,Receptor,Cklf|L,Lrp6|R,Ery,Fibro,Ery@Fibro,LR
4467,Ery/Cklf|L@OsteoCAR/Lrp6|R,Ery/Cklf|L,OsteoCAR/Lrp6|R,-0.2556443,Ligand,Receptor,Cklf|L,Lrp6|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4470,Ery/Col5a1|L@DC/Itga1_Itgb1|R,Ery/Col5a1|L,DC/Itga1_Itgb1|R,-0.1729972,Ligand,Receptor,Col5a1|L,Itga1_Itgb1|R,Ery,DC,Ery@DC,LR
4473,Ery/Col5a1|L@Fibro/Itga1_Itgb1|R,Ery/Col5a1|L,Fibro/Itga1_Itgb1|R,-0.27554867,Ligand,Receptor,Col5a1|L,Itga1_Itgb1|R,Ery,Fibro,Ery@Fibro,LR
4474,Ery/Col5a1|L@Fibro/Sdc3|R,Ery/Col5a1|L,Fibro/Sdc3|R,-0.2639928,Ligand,Receptor,Col5a1|L,Sdc3|R,Ery,Fibro,Ery@Fibro,LR
4475,Ery/Col5a1|L@InfiltMac/Itga1_Itgb1|R,Ery/Col5a1|L,InfiltMac/Itga1_Itgb1|R,-0.1467349,Ligand,Receptor,Col5a1|L,Itga1_Itgb1|R,Ery,InfiltMac,Ery@InfiltMac,LR
4476,Ery/Col5a1|L@Ly6ClowMac/Sdc3|R,Ery/Col5a1|L,Ly6ClowMac/Sdc3|R,-0.28423014,Ligand,Receptor,Col5a1|L,Sdc3|R,Ery,Ly6ClowMac,Ery@Ly6ClowMac,LR
4477,Ery/Col5a1|L@MonoPro/Itga1_Itgb1|R,Ery/Col5a1|L,MonoPro/Itga1_Itgb1|R,-0.07410939,Ligand,Receptor,Col5a1|L,Itga1_Itgb1|R,Ery,MonoPro,Ery@MonoPro,LR
4478,Ery/Col5a1|L@OsteoCAR/Itga11_Itgb1|R,Ery/Col5a1|L,OsteoCAR/Itga11_Itgb1|R,-0.058584392,Ligand,Receptor,Col5a1|L,Itga11_Itgb1|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4479,Ery/Col5a1|L@OsteoCAR/Itga1_Itgb1|R,Ery/Col5a1|L,OsteoCAR/Itga1_Itgb1|R,-0.40623796,Ligand,Receptor,Col5a1|L,Itga1_Itgb1|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4480,Ery/Col5a1|L@OsteoCAR/Sdc3|R,Ery/Col5a1|L,OsteoCAR/Sdc3|R,-0.2859069,Ligand,Receptor,Col5a1|L,Sdc3|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4482,Ery/Col5a1|L@Spp1+Mac/Sdc3|R,Ery/Col5a1|L,Spp1+Mac/Sdc3|R,-0.30118737,Ligand,Receptor,Col5a1|L,Sdc3|R,Ery,Spp1+Mac,Ery@Spp1+Mac,LR
4484,Ery/Copa|L@Ly6ClowMac/Cd74|R,Ery/Copa|L,Ly6ClowMac/Cd74|R,-0.115272105,Ligand,Receptor,Copa|L,Cd74|R,Ery,Ly6ClowMac,Ery@Ly6ClowMac,LR
4486,Ery/Copa|L@Spp1+Mac/Cd74|R,Ery/Copa|L,Spp1+Mac/Cd74|R,-0.13451648,Ligand,Receptor,Copa|L,Cd74|R,Ery,Spp1+Mac,Ery@Spp1+Mac,LR
4488,Ery/Fam3c|L@DC/Lamp1|R,Ery/Fam3c|L,DC/Lamp1|R,0.053798676,Ligand,Receptor,Fam3c|L,Lamp1|R,Ery,DC,Ery@DC,LR
4490,Ery/Fam3c|L@Fibro/Lamp1|R,Ery/Fam3c|L,Fibro/Lamp1|R,-0.7958226,Ligand,Receptor,Fam3c|L,Lamp1|R,Ery,Fibro,Ery@Fibro,LR
4491,Ery/Fam3c|L@Fibro/Lifr|R,Ery/Fam3c|L,Fibro/Lifr|R,-0.09660494,Ligand,Receptor,Fam3c|L,Lifr|R,Ery,Fibro,Ery@Fibro,LR
4492,Ery/Fam3c|L@InfiltMac/Lamp1|R,Ery/Fam3c|L,InfiltMac/Lamp1|R,-0.004971504,Ligand,Receptor,Fam3c|L,Lamp1|R,Ery,InfiltMac,Ery@InfiltMac,LR
4493,Ery/Fam3c|L@Ly6ClowMac/Lamp1|R,Ery/Fam3c|L,Ly6ClowMac/Lamp1|R,0.113022745,Ligand,Receptor,Fam3c|L,Lamp1|R,Ery,Ly6ClowMac,Ery@Ly6ClowMac,LR
4494,Ery/Fam3c|L@MK/Ffar2|R,Ery/Fam3c|L,MK/Ffar2|R,0.19049665,Ligand,Receptor,Fam3c|L,Ffar2|R,Ery,MK,Ery@MK,LR
4495,Ery/Fam3c|L@MonoPro/Ffar2|R,Ery/Fam3c|L,MonoPro/Ffar2|R,-0.03163457,Ligand,Receptor,Fam3c|L,Ffar2|R,Ery,MonoPro,Ery@MonoPro,LR
4496,Ery/Fam3c|L@Neut1/Ffar2|R,Ery/Fam3c|L,Neut1/Ffar2|R,-0.030855507,Ligand,Receptor,Fam3c|L,Ffar2|R,Ery,Neut1,Ery@Neut1,LR
4497,Ery/Fam3c|L@Neut2/Ffar2|R,Ery/Fam3c|L,Neut2/Ffar2|R,-0.088614374,Ligand,Receptor,Fam3c|L,Ffar2|R,Ery,Neut2,Ery@Neut2,LR
4498,Ery/Fam3c|L@OsteoCAR/Lamp1|R,Ery/Fam3c|L,OsteoCAR/Lamp1|R,-0.8050758,Ligand,Receptor,Fam3c|L,Lamp1|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4499,Ery/Fam3c|L@OsteoCAR/Lifr|R,Ery/Fam3c|L,OsteoCAR/Lifr|R,-0.10679138,Ligand,Receptor,Fam3c|L,Lifr|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4502,Ery/Fam3c|L@Spp1+Mac/Lifr|R,Ery/Fam3c|L,Spp1+Mac/Lifr|R,0.24334234,Ligand,Receptor,Fam3c|L,Lifr|R,Ery,Spp1+Mac,Ery@Spp1+Mac,LR
4506,Ery/Gnai2|L@OsteoCAR/S1pr1|R,Ery/Gnai2|L,OsteoCAR/S1pr1|R,-1.0082356,Ligand,Receptor,Gnai2|L,S1pr1|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4507,Ery/Gnai2|L@OsteoCAR/S1pr3|R,Ery/Gnai2|L,OsteoCAR/S1pr3|R,-1.1369423,Ligand,Receptor,Gnai2|L,S1pr3|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4509,Ery/Gnas|L@DC/Adcy7|R,Ery/Gnas|L,DC/Adcy7|R,-1.0076306,Ligand,Receptor,Gnas|L,Adcy7|R,Ery,DC,Ery@DC,LR
4510,Ery/Gnas|L@Ery/Adcy7|R,Ery/Gnas|L,Ery/Adcy7|R,-0.96438944,Ligand,Receptor,Gnas|L,Adcy7|R,Ery,Ery,Ery@Ery,LR
4511,Ery/Gnas|L@Ly6ClowMac/Adrb2|R,Ery/Gnas|L,Ly6ClowMac/Adrb2|R,1.0138888,Ligand,Receptor,Gnas|L,Adrb2|R,Ery,Ly6ClowMac,Ery@Ly6ClowMac,LR
4512,Ery/Gnas|L@MK/Adcy7|R,Ery/Gnas|L,MK/Adcy7|R,-0.9912617,Ligand,Receptor,Gnas|L,Adcy7|R,Ery,MK,Ery@MK,LR
4513,Ery/Gnas|L@MonoPro/Adcy7|R,Ery/Gnas|L,MonoPro/Adcy7|R,-1.0138268,Ligand,Receptor,Gnas|L,Adcy7|R,Ery,MonoPro,Ery@MonoPro,LR
4514,Ery/Gnas|L@Neut1/Adcy7|R,Ery/Gnas|L,Neut1/Adcy7|R,-0.9882666,Ligand,Receptor,Gnas|L,Adcy7|R,Ery,Neut1,Ery@Neut1,LR
4515,Ery/Gnas|L@Neut2/Adcy7|R,Ery/Gnas|L,Neut2/Adcy7|R,-0.99757975,Ligand,Receptor,Gnas|L,Adcy7|R,Ery,Neut2,Ery@Neut2,LR
4517,Ery/Gnas|L@Spp1+Mac/Adcy7|R,Ery/Gnas|L,Spp1+Mac/Adcy7|R,-0.9944563,Ligand,Receptor,Gnas|L,Adcy7|R,Ery,Spp1+Mac,Ery@Spp1+Mac,LR
4518,Ery/Gsto1|L@Ly6ClowMac/Ryr1|R,Ery/Gsto1|L,Ly6ClowMac/Ryr1|R,0.292414,Ligand,Receptor,Gsto1|L,Ryr1|R,Ery,Ly6ClowMac,Ery@Ly6ClowMac,LR
4519,Ery/Gstp1|L@DC/Traf2|R,Ery/Gstp1|L,DC/Traf2|R,0.18625273,Ligand,Receptor,Gstp1|L,Traf2|R,Ery,DC,Ery@DC,LR
4520,Ery/Gstp1|L@Ery/Traf2|R,Ery/Gstp1|L,Ery/Traf2|R,0.05963064,Ligand,Receptor,Gstp1|L,Traf2|R,Ery,Ery,Ery@Ery,LR
4521,Ery/Gstp1|L@Fibro/Egfr|R,Ery/Gstp1|L,Fibro/Egfr|R,0.1436559,Ligand,Receptor,Gstp1|L,Egfr|R,Ery,Fibro,Ery@Fibro,LR
4522,Ery/Gstp1|L@MK/Traf2|R,Ery/Gstp1|L,MK/Traf2|R,0.17656791,Ligand,Receptor,Gstp1|L,Traf2|R,Ery,MK,Ery@MK,LR
4523,Ery/Gstp1|L@MonoPro/Traf2|R,Ery/Gstp1|L,MonoPro/Traf2|R,0.06109675,Ligand,Receptor,Gstp1|L,Traf2|R,Ery,MonoPro,Ery@MonoPro,LR
4524,Ery/Gstp1|L@Neut1/Traf2|R,Ery/Gstp1|L,Neut1/Traf2|R,-0.12880845,Ligand,Receptor,Gstp1|L,Traf2|R,Ery,Neut1,Ery@Neut1,LR
4525,Ery/Gstp1|L@OsteoCAR/Egfr|R,Ery/Gstp1|L,OsteoCAR/Egfr|R,0.07492536,Ligand,Receptor,Gstp1|L,Egfr|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4526,Ery/Gstp1|L@OsteoCAR/Traf2|R,Ery/Gstp1|L,OsteoCAR/Traf2|R,0.21296802,Ligand,Receptor,Gstp1|L,Traf2|R,Ery,OsteoCAR,Ery@OsteoCAR,LR
4527,Ery/Gstp1|L@Spp1+Mac/Traf2|R,Ery/Gstp1|L,Spp1+Mac/Traf2|R,-0.1287621,Ligand,Receptor,Gstp1|L,Traf2|R,Ery,Spp1+Mac,Ery@Spp1+Mac,LR
